,Geography,Gender,HasCrCard,IsActiveMember,AgeBins,CreditScore,Balance,EstimatedSalary,Tenure,NumOfProducts,Age,Exited
647,Spain,Male,1,0,"(29, 49]",-1.1488369825182911,-1.2144756346386467,-0.3079738365764835,-1.0391213447595335,0.7994324594976167,-0.001369047046377861,0
648,Spain,Male,0,1,"(29, 49]",-0.9721090533176404,-1.2144756346386467,-0.22695286275888618,-0.3417913271853092,0.7994324594976167,0.2832842992301496,0
649,Germany,Male,1,0,"(49, 69]",0.11944580350990817,0.45715981398438665,-1.5972145941091633,-1.0391213447595335,-0.9155620904513002,1.896319928130472,1
650,France,Female,1,1,"(29, 49]",2.073848785258281,-1.2144756346386467,1.3465927911610311,-0.6904563359724214,0.7994324594976167,0.2832842992301496,0
651,Germany,Male,1,0,"(29, 49]",-0.036490604608313056,0.2875788751796362,-1.0999057901669118,-0.3417913271853092,-0.9155620904513002,0.4730531967478346,1
652,France,Male,1,1,"(29, 49]",0.06746700080383443,0.6851307462319229,-0.46261180016948433,-0.6904563359724214,0.7994324594976167,-0.6655601883582752,0
653,France,Male,0,0,"(29, 49]",-1.0136920954824995,0.6732029176110651,-0.09097682394701881,-0.3417913271853092,-0.9155620904513002,-0.5706757395994327,0
654,Spain,Male,0,1,"(49, 69]",1.0134812100543766,0.7411086051415096,0.43194103574890647,1.401533716750252,0.7994324594976167,1.8014354793716294,0
655,Germany,Male,1,1,"(29, 49]",0.34815253541663266,0.3836136098610996,1.346569425393346,-0.6904563359724214,-0.9155620904513002,-0.3809068420817478,0
656,Germany,Male,0,1,"(29, 49]",-0.6706319976224128,1.4669548796365923,0.08732386182581225,1.0528687079631396,0.7994324594976167,-0.19113794456406283,0
657,Germany,Female,1,0,"(29, 49]",-1.034483616564929,1.0769712825060531,0.8045256386192083,-1.0391213447595335,-0.9155620904513002,-0.8553290858759602,0
658,Germany,Male,0,0,"(29, 49]",0.3169652537929884,1.0190052390123718,-0.46367354762792656,0.00687368160180302,0.7994324594976167,0.8525909917832045,0
659,Germany,Female,1,0,"(49, 69]",-2.5002858528762086,0.42055784254888057,-0.17150101364421824,-1.0391213447595335,0.7994324594976167,1.0423598893008894,0
660,Spain,Female,0,1,"(17, 29]",0.2961737327105589,-1.2144756346386467,-0.6607995441842824,1.401533716750252,0.7994324594976167,-1.0450979833936451,0
661,France,Male,1,1,"(17, 29]",-0.618653194916339,-1.2144756346386467,0.15740128653980712,0.3555386903889152,0.7994324594976167,-0.9502135346348027,0
662,France,Male,1,0,"(29, 49]",-0.1716354916441048,1.1828096199698725,-0.7417124077334882,1.401533716750252,-0.9155620904513002,0.4730531967478346,0
663,France,Male,1,0,"(29, 49]",-0.7018192792460569,-1.2144756346386467,-0.90550835728763,-0.6904563359724214,0.7994324594976167,0.09351540171246463,0
664,Germany,Male,0,1,"(17, 29]",1.2110006603374568,0.6992819141786296,0.8801834712675978,-0.6904563359724214,0.7994324594976167,-1.8041735734643851,0
665,France,Female,1,0,"(29, 49]",0.36894405649906215,0.5972058927224208,0.4274371968420079,0.00687368160180302,-0.9155620904513002,0.757706543024362,0
666,France,Male,1,1,"(29, 49]",1.0030854495131618,-1.2144756346386467,-1.3410502774699609,0.00687368160180302,0.7994324594976167,0.1883998504713071,0
667,France,Female,0,0,"(29, 49]",-0.826568405740634,0.49912973992252996,-1.0583459361691157,0.3555386903889152,0.7994324594976167,-0.09625349580522034,0
668,France,Female,1,1,"(17, 29]",0.8263575203125111,-0.16317615671790311,0.8044475202317259,1.401533716750252,-0.9155620904513002,-1.6144046759467001,0
669,Germany,Female,1,0,"(29, 49]",0.05707124026261968,1.0481177477346177,-0.8555134611557094,0.7042036991760274,-0.9155620904513002,0.6628220942655195,1
670,Spain,Female,1,0,"(29, 49]",-1.2527945879304387,-1.2144756346386467,-0.33198181412956307,0.7042036991760274,0.7994324594976167,-0.2860223933229053,0
671,Germany,Male,1,0,"(49, 69]",0.18182036675719665,0.5598762364572295,0.6057448574708647,1.401533716750252,-0.9155620904513002,1.6116665818539444,1
672,France,Male,1,0,"(29, 49]",-0.31717613922111126,-1.2144756346386467,-1.6290745158326574,-0.3417913271853092,0.7994324594976167,0.2832842992301496,0
673,France,Male,1,1,"(49, 69]",0.4313186197463506,1.262625231749267,-0.5023360464328377,1.750198725537364,-0.9155620904513002,2.8451644157188967,0
674,France,Female,1,1,"(17, 29]",0.28577797216934414,0.6729158082186848,1.6698876558435642,0.3555386903889152,0.7994324594976167,-1.6144046759467001,0
675,France,Male,1,1,"(17, 29]",-2.0844554312276187,0.6590857999430763,-0.9795703428774442,0.7042036991760274,-0.9155620904513002,-0.9502135346348027,0
676,France,Female,1,1,"(29, 49]",-0.6706319976224128,-1.2144756346386467,-1.0762557970993276,0.3555386903889152,0.7994324594976167,-0.09625349580522034,0
677,France,Female,0,0,"(29, 49]",1.28377098412596,-1.2144756346386467,0.2657640447191484,-0.3417913271853092,0.7994324594976167,-0.6655601883582752,0
678,France,Female,1,0,"(29, 49]",-0.6602362370811979,-0.0829150138268363,-1.2045235737749005,-1.387786353546646,-0.9155620904513002,-0.2860223933229053,0
679,Germany,Male,0,1,"(29, 49]",-0.5666743922102653,0.3751961571574347,-1.6540103236084946,-0.3417913271853092,0.7994324594976167,-0.4757912908405903,0
680,France,Male,1,0,"(29, 49]",-1.1696285036007206,0.9396773615070043,1.0959884810023486,-1.387786353546646,-0.9155620904513002,-0.19113794456406283,0
681,Spain,Female,1,0,"(17, 29]",-1.4711055592959483,0.5238264230625264,0.1266407764972918,-0.6904563359724214,0.7994324594976167,-1.3297513296701726,0
682,Germany,Male,1,0,"(29, 49]",-1.7206038122851024,0.9221911845715243,-0.5134895387027997,-0.6904563359724214,-0.9155620904513002,-0.4757912908405903,0
683,Spain,Male,1,1,"(29, 49]",0.5352762251584982,-1.2144756346386467,0.8000064550290547,-1.0391213447595335,0.7994324594976167,-0.8553290858759602,0
684,France,Female,1,1,"(29, 49]",-0.1716354916441048,-0.38987539897858825,1.4761413257742386,0.7042036991760274,0.7994324594976167,-0.19113794456406283,0
685,Germany,Male,1,1,"(29, 49]",-1.3255649117189419,1.0041119987942684,1.5076336725852024,1.0528687079631396,-0.9155620904513002,-0.3809068420817478,0
686,Spain,Female,1,0,"(29, 49]",0.7847744781476521,0.3826293489875556,-0.6161348330268506,0.3555386903889152,-0.9155620904513002,0.8525909917832045,0
687,Germany,Male,0,1,"(29, 49]",1.0550642522192355,0.6333113375584096,0.0352159330610453,1.401533716750252,0.7994324594976167,-0.6655601883582752,0
688,France,Female,1,0,"(17, 29]",-1.3983352355074452,0.46378059493918666,1.006482769201447,-1.0391213447595335,-0.9155620904513002,-0.9502135346348027,0
689,France,Female,1,0,"(29, 49]",0.6288380700294308,1.2228015923935835,-0.16307033079510935,-0.6904563359724214,-0.9155620904513002,-0.001369047046377861,0
690,France,Male,0,0,"(29, 49]",-0.8681514479054929,-1.2144756346386467,-1.588560715867247,-1.387786353546646,0.7994324594976167,-0.2860223933229053,0
691,France,Male,0,1,"(29, 49]",1.533269237115114,-1.2144756346386467,-1.0798108812153926,0.7042036991760274,0.7994324594976167,-0.6655601883582752,0
692,France,Male,1,0,"(29, 49]",-2.146829994474907,-1.2144756346386467,0.5292517858134529,0.3555386903889152,-0.9155620904513002,0.567937645506677,1
693,Germany,Female,1,0,"(49, 69]",0.10905004296869342,0.8437542094290383,1.564814414137127,1.0528687079631396,0.7994324594976167,2.370742171924684,1
694,Germany,Male,1,0,"(29, 49]",-1.564667404166881,1.3566901657999346,1.6844935274746198,1.401533716750252,0.7994324594976167,0.4730531967478346,0
695,Spain,Male,0,0,"(49, 69]",0.3377567748754179,-0.40060667203042255,-0.03537222548539794,0.7042036991760274,2.5144270094465337,1.6116665818539444,1
696,France,Female,0,0,"(29, 49]",0.6704211121942898,-0.3158224371861224,-0.1163973842166102,1.0528687079631396,0.7994324594976167,0.1883998504713071,1
697,France,Male,1,0,"(29, 49]",0.5456719856997129,-1.2144756346386467,0.15925485452851482,-1.0391213447595335,0.7994324594976167,-0.2860223933229053,0
698,Spain,Female,1,1,"(69, 92]",0.37933981704027686,-1.2144756346386467,-0.8612234270407725,-0.3417913271853092,0.7994324594976167,3.129817761995424,0
699,Spain,Female,1,1,"(17, 29]",-0.5874659132926947,0.34222221894023036,-0.4926462276997724,-1.736451362333758,-0.9155620904513002,-1.4246357784290151,0
700,France,Female,0,1,"(29, 49]",-1.523084362002022,-1.2144756346386467,-0.20638122239804202,0.7042036991760274,2.5144270094465337,0.947475440542047,1
701,France,Female,1,0,"(17, 29]",-0.452321026256903,-1.2144756346386467,-0.6305619739722592,-1.0391213447595335,0.7994324594976167,-1.1399824321524876,0
702,Germany,Female,1,0,"(29, 49]",1.7203929268569795,0.5185855576283422,0.05668889919175121,-1.0391213447595335,0.7994324594976167,-0.4757912908405903,0
703,Germany,Male,1,0,"(29, 49]",0.8055659992300815,0.5267937529853339,-0.2677902960438681,-0.6904563359724214,0.7994324594976167,0.567937645506677,1
704,France,Female,0,1,"(17, 29]",0.9407108862658733,-1.2144756346386467,0.6905399258837194,1.401533716750252,0.7994324594976167,-1.7092891247055426,0
705,France,Female,1,1,"(49, 69]",1.325354026290819,-1.2144756346386467,-0.37996638238360875,0.7042036991760274,-0.9155620904513002,2.4656266206835267,0
706,France,Male,1,1,"(17, 29]",-1.450314038213519,-1.2144756346386467,-0.8817701322913265,1.0528687079631396,0.7994324594976167,-1.1399824321524876,0
707,Germany,Female,1,1,"(29, 49]",1.3357497868320338,-0.008005040089743284,-0.8154279173502486,-1.0391213447595335,-0.9155620904513002,0.09351540171246463,0
708,Spain,Male,0,0,"(29, 49]",-1.4711055592959483,-1.2144756346386467,1.1997145292675104,-1.0391213447595335,-0.9155620904513002,-0.09625349580522034,0
709,Germany,Female,0,1,"(29, 49]",1.3981243500793223,0.38104129514351026,-1.0929834199332613,-1.0391213447595335,-0.9155620904513002,-0.2860223933229053,0
710,France,Female,1,0,"(29, 49]",0.48329742245242435,-1.2144756346386467,-0.6686396310994539,1.750198725537364,0.7994324594976167,0.2832842992301496,0
711,France,Female,0,0,"(49, 69]",-0.9201302506115667,0.7489625497114663,-1.168840384721171,0.7042036991760274,0.7994324594976167,1.137244338059732,0
712,France,Male,1,0,"(29, 49]",-2.1156427128512627,-1.2144756346386467,-1.1469907763651017,-1.0391213447595335,0.7994324594976167,0.3781687479889921,1
713,France,Male,0,1,"(29, 49]",-0.784985363575775,-1.2144756346386467,-0.0887080776534087,-1.387786353546646,-0.9155620904513002,-0.2860223933229053,0
714,France,Male,1,1,"(49, 69]",-1.2631903484716533,-1.2144756346386467,1.5992142296822125,-1.387786353546646,0.7994324594976167,2.0860888256481567,0
715,Spain,Female,0,1,"(29, 49]",1.2733752235847453,-1.2144756346386467,1.4372315683232328,-0.3417913271853092,0.7994324594976167,-0.001369047046377861,0
716,Spain,Female,1,0,"(17, 29]",0.6392338305706456,0.031153579737932743,0.3991311386347746,0.7042036991760274,-0.9155620904513002,-0.9502135346348027,0
717,Spain,Male,1,1,"(29, 49]",-0.6498404765399832,-1.2144756346386467,-1.5200705940131962,-1.0391213447595335,0.7994324594976167,-0.5706757395994327,0
718,France,Male,1,0,"(29, 49]",0.05707124026261968,1.0028692435513036,-1.0901999292649882,0.7042036991760274,0.7994324594976167,-0.5706757395994327,0
719,France,Female,0,1,"(29, 49]",0.4105270986639211,-1.2144756346386467,0.36363784003633215,0.00687368160180302,0.7994324594976167,0.2832842992301496,0
720,France,Male,1,0,"(17, 29]",0.3377567748754179,-1.2144756346386467,0.924872420049717,-0.3417913271853092,0.7994324594976167,-1.3297513296701726,0
721,Germany,Female,1,1,"(29, 49]",-1.0656708981885732,0.5266260593591607,0.7114726894152704,-1.0391213447595335,0.7994324594976167,-0.2860223933229053,0
722,France,Female,1,1,"(29, 49]",-0.9097344900703519,-1.2144756346386467,-1.4307880776051023,0.00687368160180302,0.7994324594976167,-0.001369047046377861,0
723,Spain,Male,1,1,"(29, 49]",-0.31717613922111126,1.4525381834600726,0.6192579435341654,-1.0391213447595335,0.7994324594976167,-0.7604446371171177,0
724,Spain,Female,1,0,"(29, 49]",-0.743402321410916,-1.2144756346386467,0.2221162675701965,1.401533716750252,0.7994324594976167,-0.7604446371171177,0
725,Germany,Male,1,1,"(29, 49]",1.117438815466524,1.385776936987563,0.27667969439864976,-0.3417913271853092,0.7994324594976167,-0.6655601883582752,0
726,France,Male,0,1,"(29, 49]",-1.5542716436256663,0.6180245208792589,-0.14347499590639806,1.401533716750252,-0.9155620904513002,0.2832842992301496,0
727,France,Male,0,1,"(49, 69]",-0.19242701272653429,-1.2144756346386467,-1.7013861613029373,-1.0391213447595335,0.7994324594976167,1.9912043768893144,0
728,France,Female,0,1,"(17, 29]",1.28377098412596,-0.07524570809217992,-0.5387779254507128,-1.387786353546646,0.7994324594976167,-1.0450979833936451,0
729,France,Male,0,1,"(29, 49]",-0.14044821002046054,-1.2144756346386467,0.049827558948321436,-1.0391213447595335,0.7994324594976167,0.1883998504713071,0
730,France,Male,1,1,"(29, 49]",-0.5250913500454062,1.041743631474942,-0.5554432976946212,-1.387786353546646,-0.9155620904513002,0.09351540171246463,0
731,France,Male,1,0,"(17, 29]",2.073848785258281,-1.2144756346386467,-1.1921615133271648,0.7042036991760274,0.7994324594976167,-1.8041735734643851,0
732,Germany,Male,0,1,"(29, 49]",0.16102884567476716,0.5464396447822044,-0.43258766055183345,-0.6904563359724214,-0.9155620904513002,-0.8553290858759602,0
733,France,Male,1,0,"(29, 49]",-0.951317532235211,1.108353170367625,0.06805913511269747,1.401533716750252,-0.9155620904513002,-0.6655601883582752,0
734,France,Male,1,1,"(29, 49]",1.034272731136806,1.2079283347334124,-0.9259595070106382,0.00687368160180302,-0.9155620904513002,-0.09625349580522034,0
735,France,Male,0,0,"(29, 49]",-0.42113374463325876,0.5692811472437082,0.24909483630442605,-0.3417913271853092,-0.9155620904513002,-0.5706757395994327,0
736,Germany,Male,1,1,"(29, 49]",0.08825852188626393,-0.3815014283209852,0.1448414889237561,1.0528687079631396,0.7994324594976167,-0.001369047046377861,0
737,Germany,Female,1,1,"(49, 69]",0.47290166191120964,0.6958476318420455,1.2967902266840061,0.7042036991760274,0.7994324594976167,2.560511069442369,0
738,Spain,Female,1,1,"(29, 49]",-0.35875918138597024,-1.2144756346386467,-1.5125244972794882,0.3555386903889152,-0.9155620904513002,-0.2860223933229053,1
739,France,Female,0,0,"(29, 49]",-0.18203125218531954,-1.2144756346386467,-1.0116257349410456,0.3555386903889152,0.7994324594976167,-0.8553290858759602,0
740,Spain,Male,1,1,"(29, 49]",-0.1092609283968163,-1.2144756346386467,0.11054071633422909,-0.6904563359724214,-0.9155620904513002,-0.001369047046377861,0
741,Germany,Male,1,1,"(29, 49]",-0.2340100548913933,0.6293739743433061,0.13978367207705297,-1.387786353546646,-0.9155620904513002,-0.001369047046377861,1
742,Germany,Male,0,0,"(49, 69]",2.073848785258281,0.7746040081905314,0.3293461347596381,-0.3417913271853092,-0.9155620904513002,1.137244338059732,1
743,France,Female,1,0,"(29, 49]",-1.2631903484716533,-1.2144756346386467,-1.2701323826049244,0.00687368160180302,0.7994324594976167,-0.7604446371171177,0
744,Germany,Female,1,1,"(29, 49]",1.3045625052083896,0.27420958475972884,1.681314388098315,-1.387786353546646,0.7994324594976167,-0.19113794456406283,0
745,Spain,Female,1,0,"(17, 29]",-0.5458828711278357,-1.2144756346386467,0.9341306695662208,0.3555386903889152,0.7994324594976167,-1.5195202271878576,0
746,Germany,Female,0,0,"(29, 49]",-0.1716354916441048,0.013235459830174615,1.6803101832020813,1.0528687079631396,-0.9155620904513002,-0.7604446371171177,0
747,Germany,Male,0,0,"(29, 49]",-0.535487110586621,0.21006701253921284,1.0040607504466825,1.401533716750252,-0.9155620904513002,-0.09625349580522034,0
748,France,Male,1,1,"(29, 49]",-0.22361429435017854,0.8743602944614227,1.0718226973316982,-1.387786353546646,-0.9155620904513002,0.6628220942655195,1
749,France,Male,1,0,"(49, 69]",-0.4835083078805473,1.0947687077638963,1.592727439207338,1.0528687079631396,-0.9155620904513002,1.327013235577417,1
750,Spain,Male,1,0,"(29, 49]",0.5560677462409276,0.8221041470017273,0.90110559814371,1.0528687079631396,-0.9155620904513002,-0.2860223933229053,0
751,France,Male,1,1,"(49, 69]",0.4417143802875654,0.3474568498163394,-0.664159681074442,-0.3417913271853092,-0.9155620904513002,2.750279966960054,0
752,France,Male,1,1,"(49, 69]",-0.21321853380896377,-1.2144756346386467,-1.261186432266951,0.00687368160180302,0.7994324594976167,2.6553955182012117,0
753,Germany,Female,1,0,"(29, 49]",-1.2735861090128682,0.9525234286299961,0.5839377957365494,1.401533716750252,-0.9155620904513002,0.6628220942655195,1
754,Spain,Male,0,0,"(17, 29]",0.4313186197463506,0.686986086770879,-1.4576336009606503,1.401533716750252,-0.9155620904513002,-1.0450979833936451,1
755,France,Female,1,0,"(29, 49]",0.005092437556545936,-1.2144756346386467,-1.3161802077121614,0.3555386903889152,-0.9155620904513002,-0.001369047046377861,0
756,Germany,Male,1,0,"(29, 49]",-0.6706319976224128,1.1804665451568899,-1.182722963782409,-1.387786353546646,-0.9155620904513002,-0.6655601883582752,0
757,Spain,Male,1,0,"(29, 49]",-0.8473599268230635,1.2128338129152505,0.046067937179316176,-1.736451362333758,-0.9155620904513002,-0.4757912908405903,1
758,Spain,Male,1,0,"(29, 49]",0.9718981678895176,0.6647037762105702,1.0340404253571722,-1.736451362333758,-0.9155620904513002,-0.7604446371171177,0
759,Germany,Male,1,0,"(29, 49]",1.2213964208786716,0.917817722012093,0.04776648899286293,-1.387786353546646,-0.9155620904513002,0.947475440542047,1
760,France,Female,0,0,"(17, 29]",-2.2715791209694842,-0.21790854275664667,-0.7983280115759678,0.3555386903889152,0.7994324594976167,-1.1399824321524876,0
761,France,Male,0,0,"(29, 49]",-0.369154941927185,-1.2144756346386467,-1.7004457763393344,-1.387786353546646,0.7994324594976167,-0.6655601883582752,0
762,France,Male,1,1,"(49, 69]",0.36894405649906215,-1.2144756346386467,-0.42566947523179804,1.401533716750252,2.5144270094465337,1.9912043768893144,1
763,France,Female,1,1,"(49, 69]",1.1902091392550274,0.8085233611886581,-0.3501016182261346,1.401533716750252,-0.9155620904513002,1.0423598893008894,1
764,France,Male,0,0,"(29, 49]",-0.9201302506115667,0.3879392741419558,-0.22424958293490363,-1.0391213447595335,-0.9155620904513002,0.2832842992301496,0
765,Spain,Male,1,0,"(29, 49]",0.036279719180190184,-1.2144756346386467,1.0401880634578191,0.00687368160180302,0.7994324594976167,-0.4757912908405903,0
766,Germany,Female,1,1,"(29, 49]",0.28577797216934414,1.1674598182681175,-1.3633305831855884,1.0528687079631396,0.7994324594976167,-0.19113794456406283,0
767,France,Male,1,1,"(49, 69]",-0.8577556873642782,-1.2144756346386467,-0.5766690051792325,-0.3417913271853092,2.5144270094465337,1.137244338059732,0
768,Germany,Female,1,0,"(17, 29]",0.005092437556545936,0.5308032132694592,0.2599634057057571,-1.0391213447595335,0.7994324594976167,-1.3297513296701726,0
769,France,Female,1,0,"(17, 29]",0.37933981704027686,0.5519068726326525,1.0280509421168977,-0.6904563359724214,-0.9155620904513002,-1.4246357784290151,0
770,Spain,Female,0,0,"(29, 49]",-0.18203125218531954,-1.2144756346386467,1.5963555849402677,-1.0391213447595335,0.7994324594976167,-0.001369047046377861,0
771,Spain,Female,1,1,"(29, 49]",0.47290166191120964,-1.2144756346386467,-0.30269613739358464,0.7042036991760274,0.7994324594976167,-0.2860223933229053,0
772,France,Female,1,1,"(29, 49]",2.073848785258281,-1.2144756346386467,0.019044206252323233,1.750198725537364,0.7994324594976167,-0.2860223933229053,0
773,Spain,Female,1,1,"(17, 29]",0.7431914359827931,-1.2144756346386467,0.7389023569629324,1.401533716750252,0.7994324594976167,-0.9502135346348027,0
774,France,Female,1,1,"(29, 49]",-0.7953811241169897,1.231276115282705,0.6108811414478517,0.7042036991760274,-0.9155620904513002,-0.4757912908405903,0
775,Germany,Female,0,0,"(29, 49]",-0.046886365149527806,0.39290006404415173,0.6508570056423152,1.750198725537364,0.7994324594976167,-0.8553290858759602,0
776,France,Male,0,1,"(29, 49]",0.37933981704027686,0.8620348928679316,-1.2373341683746348,0.7042036991760274,-0.9155620904513002,-0.4757912908405903,0
777,Germany,Male,0,0,"(29, 49]",0.15063308513355242,0.8985387099788711,-1.53084325914418,-1.387786353546646,-0.9155620904513002,-0.6655601883582752,0
778,France,Female,1,0,"(29, 49]",0.2961737327105589,0.6837513102926974,-1.7103908748029235,-0.6904563359724214,0.7994324594976167,0.4730531967478346,0
779,Spain,Female,1,0,"(29, 49]",1.2525837025023159,-1.2144756346386467,-1.5865083644818199,0.00687368160180302,0.7994324594976167,-0.5706757395994327,0
780,Spain,Male,0,1,"(49, 69]",-0.6602362370811979,0.7244122987560023,-1.6195780749828919,0.7042036991760274,-0.9155620904513002,2.180973274406999,0
781,Spain,Male,0,1,"(29, 49]",0.701608393817934,-1.2144756346386467,-0.6237049930138453,0.3555386903889152,0.7994324594976167,-0.001369047046377861,0
782,France,Female,1,0,"(29, 49]",-1.1904200246831502,-1.2144756346386467,1.2586541551376,1.0528687079631396,-0.9155620904513002,-0.3809068420817478,1
783,France,Male,1,1,"(29, 49]",-0.33796766030354075,0.9251642694710167,-1.190101140857309,-0.6904563359724214,-0.9155620904513002,-0.8553290858759602,0
784,France,Male,1,0,"(29, 49]",-0.2651973365150375,0.5207483098385387,0.5954766488019059,1.401533716750252,2.5144270094465337,-0.2860223933229053,1
785,France,Female,1,1,"(49, 69]",-0.02609484406709831,0.42466273952969386,1.5673429738176774,1.401533716750252,-0.9155620904513002,1.0423598893008894,0
786,France,Male,1,1,"(29, 49]",0.14023732459233768,-1.2144756346386467,1.35600187193908,-1.0391213447595335,-0.9155620904513002,0.6628220942655195,1
787,Spain,Male,1,0,"(29, 49]",-1.1176497008946469,-0.2647665220861102,-0.3990373824706225,1.750198725537364,-0.9155620904513002,-0.3809068420817478,0
788,Spain,Male,1,1,"(29, 49]",1.450103152785396,0.8855372584853929,1.406005661012433,-1.0391213447595335,0.7994324594976167,0.6628220942655195,0
789,France,Male,0,0,"(29, 49]",-1.647833488496599,0.7208509273509648,-0.24824186706192658,1.0528687079631396,-0.9155620904513002,-0.3809068420817478,0
790,Germany,Female,0,0,"(29, 49]",0.7535871965240079,0.2314622573877632,0.06489132987743391,1.750198725537364,0.7994324594976167,0.757706543024362,1
791,France,Female,1,1,"(49, 69]",-1.7413953333675318,-1.2144756346386467,0.19812729649978583,1.401533716750252,0.7994324594976167,1.0423598893008894,0
792,Germany,Male,1,0,"(29, 49]",2.073848785258281,-0.24123426256198102,-1.1827965485134753,1.0528687079631396,-0.9155620904513002,0.1883998504713071,0
793,Germany,Female,0,0,"(29, 49]",-0.452321026256903,0.9584606462430265,1.416463062651076,-0.3417913271853092,-0.9155620904513002,-0.19113794456406283,0
794,France,Female,1,0,"(29, 49]",0.3585482959578474,-1.2144756346386467,-0.4674047468586289,0.7042036991760274,-0.9155620904513002,0.09351540171246463,1
795,France,Male,1,0,"(29, 49]",-0.3899464630096145,1.0890209248000702,-0.9616165403542731,0.00687368160180302,-0.9155620904513002,-0.4757912908405903,0
796,Germany,Male,0,1,"(29, 49]",1.6788098846921204,0.8182163405302976,0.09983849724910018,-1.0391213447595335,0.7994324594976167,-0.5706757395994327,0
797,France,Female,1,1,"(17, 29]",0.46250590136999487,-1.2144756346386467,0.7340766284504691,-1.387786353546646,0.7994324594976167,-1.5195202271878576,0
798,France,Male,1,0,"(29, 49]",0.036279719180190184,0.7271200152861451,1.576503400978427,1.401533716750252,-0.9155620904513002,-0.6655601883582752,1
799,France,Male,0,1,"(29, 49]",0.2130076483808409,0.48606961963896095,1.0219341677541622,-1.0391213447595335,-0.9155620904513002,0.567937645506677,0
800,Spain,Female,1,0,"(17, 29]",-0.410737984092044,0.3262863687794183,1.4256853916590497,-0.6904563359724214,0.7994324594976167,-1.0450979833936451,0
801,France,Male,1,1,"(29, 49]",0.9407108862658733,0.468243739218621,0.869165988690128,1.401533716750252,0.7994324594976167,-0.19113794456406283,0
802,Spain,Female,1,0,"(29, 49]",0.30656949325177363,-1.2144756346386467,1.0544886107663696,-0.6904563359724214,-0.9155620904513002,-0.8553290858759602,0
803,France,Male,0,1,"(29, 49]",1.6476226030684762,-0.11333134448908971,0.16525602065263179,1.401533716750252,0.7994324594976167,-0.2860223933229053,0
804,Spain,Female,0,1,"(29, 49]",0.08825852188626393,0.6304675797738593,-1.7109087578627975,1.0528687079631396,-0.9155620904513002,-0.5706757395994327,0
805,France,Male,1,1,"(17, 29]",1.3149582657496042,-1.2144756346386467,1.1084373784075987,0.3555386903889152,0.7994324594976167,-1.5195202271878576,0
806,France,Male,1,1,"(29, 49]",-0.6394447159987685,-1.2144756346386467,1.364265332614984,0.3555386903889152,0.7994324594976167,-0.4757912908405903,0
807,Germany,Male,1,0,"(49, 69]",-0.42113374463325876,0.6072464087116297,1.6891128002487354,-1.387786353546646,0.7994324594976167,1.0423598893008894,1
808,Germany,Female,1,1,"(17, 29]",-0.8161726451994192,1.00210287248946,-1.4559322592046935,-1.387786353546646,-0.9155620904513002,-1.8990580222232276,0
809,Germany,Male,0,1,"(29, 49]",-0.743402321410916,1.0515413194201497,-1.5772998108144962,-1.736451362333758,-0.9155620904513002,0.1883998504713071,0
810,France,Female,1,1,"(17, 29]",2.073848785258281,-0.5165515478548615,-1.6849922853298116,0.7042036991760274,0.7994324594976167,-1.1399824321524876,0
811,France,Female,1,0,"(17, 29]",-0.9721090533176404,1.1266047592021677,1.476226070274945,0.7042036991760274,0.7994324594976167,-1.0450979833936451,0
812,Germany,Female,1,0,"(29, 49]",-0.6810277581636275,1.3794363914252143,0.6516371432887387,-0.6904563359724214,0.7994324594976167,0.09351540171246463,0
813,Germany,Male,1,0,"(49, 69]",-1.0968581798122174,0.6146725666813585,1.4113693252958428,0.00687368160180302,-0.9155620904513002,1.327013235577417,1
814,France,Male,1,0,"(29, 49]",0.05707124026261968,-1.2144756346386467,-1.7118493171978013,0.3555386903889152,0.7994324594976167,-0.3809068420817478,0
815,Germany,Female,1,0,"(29, 49]",-0.1092609283968163,0.30024206193242564,1.4707964936020965,1.401533716750252,-0.9155620904513002,0.3781687479889921,1
816,Germany,Female,1,0,"(29, 49]",0.9615024073483028,1.1319760707745379,1.563236701704218,-1.387786353546646,-0.9155620904513002,-0.3809068420817478,0
817,Spain,Male,1,1,"(29, 49]",1.2629794630435305,0.3206998850232266,-0.41556709376483975,1.750198725537364,-0.9155620904513002,0.1883998504713071,0
818,France,Female,1,0,"(29, 49]",-0.8681514479054929,-1.2144756346386467,-0.7723853833328871,-0.6904563359724214,-0.9155620904513002,0.8525909917832045,0
819,Spain,Female,1,1,"(29, 49]",-0.16123973110289005,-1.2144756346386467,-0.6567466297194158,1.750198725537364,0.7994324594976167,0.1883998504713071,0
820,France,Female,1,0,"(17, 29]",0.9822939284307323,-1.2144756346386467,0.9543575776680173,0.3555386903889152,0.7994324594976167,-1.0450979833936451,0
821,Germany,Female,1,1,"(29, 49]",-0.5874659132926947,0.7050484008166812,1.1038393789443595,-0.3417913271853092,0.7994324594976167,-0.6655601883582752,0
822,Germany,Male,0,1,"(29, 49]",-0.02609484406709831,0.7525947393018182,-1.649398374433205,0.00687368160180302,-0.9155620904513002,0.1883998504713071,0
823,Spain,Female,1,1,"(49, 69]",-2.3755367263816316,-1.2144756346386467,-1.6127812521576956,-0.3417913271853092,0.7994324594976167,1.4218976843362594,0
824,Germany,Female,1,0,"(29, 49]",1.325354026290819,1.3776684945597728,1.3055780221616071,-1.387786353546646,0.7994324594976167,0.567937645506677,0
